ID,Location,Heading,Is_Formal,Statement_Type,Axiom_Count,Theorem_Count,Is_Technical,Conversational_Score,Has_Contradictions,Has_Ambiguity,Is_Definitive,Max_Severity,Concept_Density,Concepts,Aliases,Tags
GEN2-6497,genesis-2/meta-genesis-scale-topos-compatibility-lemma::7-if-you-want::you-said::chatgpt-said::b1,**ChatGPT said:**,False,,0,0,False,0.0,False,False,True,0.0,0,,Bk089bt,"definitive, low-uncertainty"
GEN2-6498,genesis-2/meta-genesis-scale-topos-compatibility-lemma::the-δ-geometry-riemann-geometry-projection-map::definition-axioms-induced-curvature-and-the-full-projection-theorem::b1,"***Definition, axioms, induced curvature, and the full projection theorem***",False,,0,0,True,0.16,False,False,False,0.3,0,"Meta-Genesis, Riemannian differential geometry, δ-calculus, δ",Bk252tt,
GEN2-6499,genesis-2/meta-genesis-scale-topos-compatibility-lemma::0-overview::b1,**0\. Overview**,False,,0,0,True,0.16,False,False,True,0.0,0,"δ, δ-geometry, Einstein gravity an effective theory, Π, δ-connections",Bk194cp,"definitive, low-uncertainty"
GEN2-6500,genesis-2/meta-genesis-scale-topos-compatibility-lemma::1-the-two-categories::11-δ-geometry-category-dgδmathbfdg-deltadgδ::b1,**1.1 δ-Geometry Category DGδ\\mathbf{DG}\_\\deltaDGδ​**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, δn, ∇, ∈, ≥",Bk013om,"definitive, low-uncertainty"
GEN2-6501,genesis-2/meta-genesis-scale-topos-compatibility-lemma::1-the-two-categories::12-riemann-geometry-category-rgmathbfrgrg::b1,**1.2 Riemann Geometry Category RG\\mathbf{RG}RG**,False,,0,0,True,0.0,False,False,True,0.0,0,∇,Bk433os,"definitive, low-uncertainty"
GEN2-6502,genesis-2/meta-genesis-scale-topos-compatibility-lemma::2-construction-of-the-projection-functor-πdgδrgpi-mathbfdg-deltato-mathbfrgπdgδrg::b1,**2\. Construction of the Projection Functor Π:DGδ→RG\\Pi: \\mathbf{DG}\_\\delta\\to \\mathbf{RG}Π:DGδ​→RG**,False,,0,0,True,0.0,False,False,True,0.0,0,"Projection, δ, →, δ-connection, δ-curvature",Bk099tf,"definitive, low-uncertainty"
GEN2-6503,genesis-2/meta-genesis-scale-topos-compatibility-lemma::3-projection-of-δ-spectrum-to-a-riemannian-metric::b1,**3\. Projection of δ-Spectrum to a Riemannian Metric**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, ε, ∑, δ-energy density, ≥",Bk148ep,"definitive, low-uncertainty"
GEN2-6504,genesis-2/meta-genesis-scale-topos-compatibility-lemma::3-projection-of-δ-spectrum-to-a-riemannian-metric::metric-definition::b1,**Metric definition:**,False,,0,0,True,0.16,False,False,True,0.0,0,"δ-geometry, ∂, δ, ε, second-order",Bk219dt,"definitive, low-uncertainty"
GEN2-6505,genesis-2/meta-genesis-scale-topos-compatibility-lemma::4-projection-of-δ-connection-to-levicivita-connection::b1,**4\. Projection of δ-Connection to Levi–Civita Connection**,False,,0,0,True,0.16,False,False,True,0.0,0,"δ, ∇, scale-shifting derivative, δ-connection, δn",Bk931cd,"definitive, low-uncertainty"
GEN2-6506,genesis-2/meta-genesis-scale-topos-compatibility-lemma::4-projection-of-δ-connection-to-levicivita-connection::definition::b1,**Definition:**,False,,0,0,True,0.0,False,False,True,0.0,0,"∂, δ, ∇, metric-compatibility, ε",Bk268nd,"definitive, low-uncertainty"
GEN2-6507,genesis-2/meta-genesis-scale-topos-compatibility-lemma::5-projection-of-δ-curvature-to-riemann-curvature::b1,**5\. Projection of δ-Curvature to Riemann Curvature**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, Γ, Projection, ∇, ∂",Bk677cm,"definitive, low-uncertainty"
GEN2-6508,genesis-2/meta-genesis-scale-topos-compatibility-lemma::5-projection-of-δ-curvature-to-riemann-curvature::key-theorem::b1,**Key theorem:**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, δ-induced, Π, δ-curvature",Bk138et,"definitive, low-uncertainty"
GEN2-6509,genesis-2/meta-genesis-scale-topos-compatibility-lemma::6-functoriality::b1,**6\. Functoriality**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, metric-preserving functor, metric-preserving, Π, →",Bk224gm,"definitive, low-uncertainty"
GEN2-6510,genesis-2/meta-genesis-scale-topos-compatibility-lemma::7-the-projection-theorem::theorem-δ-riemann-projection-theorem::b1,**Theorem. (δ → Riemann Projection Theorem)**,False,,0,0,True,0.0,False,False,True,0.0,0,"connection-preserving, curvature-preserving, metric-preserving, Π, δ",Bk973md,"definitive, low-uncertainty"
GEN2-6511,genesis-2/meta-genesis-scale-topos-compatibility-lemma::7-the-projection-theorem::theorem-δ-riemann-projection-theorem::1-metric-emergence::b1,**(1) Metric emergence**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ-spectrum, Π, δ",Bk528gs,"definitive, low-uncertainty"
GEN2-6512,genesis-2/meta-genesis-scale-topos-compatibility-lemma::7-the-projection-theorem::theorem-δ-riemann-projection-theorem::2-connection-emergence::b1,**(2) Connection emergence**,False,,0,0,True,0.0,False,False,True,0.0,0,"∇, Π, δ",Bk873nn,"definitive, low-uncertainty"
GEN2-6513,genesis-2/meta-genesis-scale-topos-compatibility-lemma::7-the-projection-theorem::theorem-δ-riemann-projection-theorem::3-curvature-emergence::b1,**(3) Curvature emergence**,False,,0,0,True,0.0,False,False,True,0.0,0,"Π, δ",Bk483rb,"definitive, low-uncertainty"
GEN2-6514,genesis-2/meta-genesis-scale-topos-compatibility-lemma::7-the-projection-theorem::theorem-δ-riemann-projection-theorem::4-einstein-equation-emergence::b1,**(4) Einstein Equation Emergence**,False,,0,0,True,0.16,False,False,True,0.0,0,"δ, δ-dynamics, δS, π, Π",Bk417ds,"definitive, low-uncertainty"
GEN2-6515,genesis-2/meta-genesis-scale-topos-compatibility-lemma::8-if-you-want::b1,**8\. If you want…**,False,,0,0,True,0.16,False,False,True,0.0,0,"δ-geometry, δ, Einstein-Hilbert, sheaf-theoretic, →",Bk597cn,"definitive, low-uncertainty"
GEN2-6516,genesis-2/meta-genesis-scale-topos-compatibility-lemma::8-if-you-want::you-said::b1,**You said:**,False,,0,0,False,0.0,False,False,True,0.0,0,topos-theoretic,Bk614tt,"definitive, low-uncertainty"
GEN2-6517,genesis-2/meta-genesis-scale-topos-compatibility-lemma::8-if-you-want::you-said::chatgpt-said::b1,**ChatGPT said:**,False,,0,0,True,0.16,False,False,True,0.0,0,"Meta-Genesis, Meta-Math, full Topos-Theoretic Embedding Diagram, Layer, δ-Geometry Layer",Bk512bt,"definitive, low-uncertainty"
GEN2-6518,genesis-2/meta-genesis-scale-topos-compatibility-lemma::topos-theoretic-embedding-diagram::complete-categorical-diagram-with-naturality-conditions::b1,***(Complete categorical diagram with naturality conditions)***,False,,0,0,False,0.0,False,False,True,0.0,0,,Bk081cb,"definitive, low-uncertainty"
GEN2-6519,genesis-2/meta-genesis-scale-topos-compatibility-lemma::0-the-full-diagram-ascii-labeled-arrows::b1,**0\. The Full Diagram (ASCII \+ labeled arrows)**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, Meta-Genesis, δ-geometry, Meta-Math, σ",Bk051mm,"definitive, low-uncertainty"
GEN2-6520,genesis-2/meta-genesis-scale-topos-compatibility-lemma::1-the-meaning-of-each-arrow::b1,**1\. The Meaning of Each Arrow**,False,,0,0,False,0.0,False,False,True,0.0,0,,Bk506bt,"definitive, low-uncertainty"
GEN2-6521,genesis-2/meta-genesis-scale-topos-compatibility-lemma::1-the-meaning-of-each-arrow::11-i-mg-dgδ::b1,**1.1 i : MG → DG₍δ₎**,False,,0,0,True,0.16,False,False,True,0.0,0,"δ, Meta-Genesis, δ-geometry, Ψ, Free δ-extension functor",Bk789fe,"definitive, low-uncertainty"
GEN2-6522,genesis-2/meta-genesis-scale-topos-compatibility-lemma::1-the-meaning-of-each-arrow::12-υ-dgδ-shσ::b1,**1.2 Υ : DG₍δ₎ → Sh(σ)**,False,,0,0,True,0.16,False,False,True,0.0,0,"δ, Υ, Functor, δ-object, δ-Sheafification",Bk212sf,"definitive, low-uncertainty"
GEN2-6523,genesis-2/meta-genesis-scale-topos-compatibility-lemma::1-the-meaning-of-each-arrow::13-φ-mg-shσ::b1,**1.3 Φ : MG → Sh(σ)**,False,,0,0,True,0.16,False,False,True,0.0,0,"Υ, Lemma, Φ, topologically-core, →",Bk119tc,"definitive, low-uncertainty"
GEN2-6524,genesis-2/meta-genesis-scale-topos-compatibility-lemma::1-the-meaning-of-each-arrow::14-π-shσ-rg::b1,**1.4 Π : Sh(σ) → RG**,False,,0,0,True,0.16,False,False,True,0.0,0,"Π, δ-geometry, δ, ∇, →",Bk874rp,"definitive, low-uncertainty"
GEN2-6525,genesis-2/meta-genesis-scale-topos-compatibility-lemma::2-the-commutative-structure::b1,**2\. The Commutative Structure**,False,,0,0,True,0.0,False,False,True,0.0,0,"→, Π, Υ, Φ, σ",Bk068tf,"definitive, low-uncertainty"
GEN2-6526,genesis-2/meta-genesis-scale-topos-compatibility-lemma::2-the-commutative-structure::naturality::b1,**Naturality:**,False,,0,0,True,0.0,False,False,True,0.0,0,"Φ, Π, scale-sheaf, δ-structure, right-hand",Bk161fa,"definitive, low-uncertainty"
GEN2-6527,genesis-2/meta-genesis-scale-topos-compatibility-lemma::3-interpretation-of-the-diagram::b1,**3\. Interpretation of the Diagram**,False,,0,0,False,0.0,False,False,True,0.0,0,,Bk047td,"definitive, low-uncertainty"
GEN2-6528,genesis-2/meta-genesis-scale-topos-compatibility-lemma::3-interpretation-of-the-diagram::a-meta-genesis-is-the-layer-of-pure-potential::b1,**(A) Meta-Genesis is the layer of pure potential**,False,,0,0,True,0.16,False,False,False,0.3,0,"δ, δ-free",Bk901ms,
GEN2-6529,genesis-2/meta-genesis-scale-topos-compatibility-lemma::3-interpretation-of-the-diagram::b-δ-geometry-is-the-analytic-emergence-layer::b1,**(B) δ-Geometry is the analytic emergence layer**,False,,0,0,False,0.0,False,False,True,0.0,0,"Deviation, curvature-like",Bk515dg,"definitive, low-uncertainty"
GEN2-6530,genesis-2/meta-genesis-scale-topos-compatibility-lemma::3-interpretation-of-the-diagram::c-scale-topos-is-the-unifying-mathematical-universe::b1,**(C) Scale-Topos is the unifying mathematical universe**,False,,0,0,False,0.0,False,False,True,0.0,0,"Meta-Math, All Meta",Bk909am,"definitive, low-uncertainty"
GEN2-6531,genesis-2/meta-genesis-scale-topos-compatibility-lemma::3-interpretation-of-the-diagram::d-riemann-geometry-is-a-shadow-effective-image::b1,**(D) Riemann Geometry is a *shadow* (effective image)**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ-sheaf, δ",Bk164te,"definitive, low-uncertainty"
GEN2-6532,genesis-2/meta-genesis-scale-topos-compatibility-lemma::4-full-topos-theoretic-statement::theorem-topos-embedding::b1,**Theorem (Topos Embedding).**,False,,0,0,True,0.16,False,False,True,0.0,0,"Υ, Π, →, Meta-Genesis, δ",Bk275te,"definitive, low-uncertainty"
GEN2-6533,genesis-2/meta-genesis-scale-topos-compatibility-lemma::5-optional-add-ons::b1,**5\. Optional Add-Ons**,False,,0,0,True,0.0,False,False,True,0.0,0,"The 2-page appendix for your δ-Geometry White Paper, The corresponding adjoint triples and naturality squares, The sheaf-cohomology interpretation, δ, sheaf-cohomology",Bk688yw,"definitive, low-uncertainty"
GEN2-6534,genesis-2/meta-genesis-scale-topos-compatibility-lemma::5-optional-add-ons::you-said::b1,**You said:**,False,,0,0,False,0.0,False,False,True,0.0,0,"Meta-Genesis, Axiom, Lemma",Bk579tf,"definitive, low-uncertainty"
GEN2-6535,genesis-2/meta-genesis-scale-topos-compatibility-lemma::5-optional-add-ons::you-said::chatgpt-said::b1,**ChatGPT said:**,False,,0,0,True,0.0,False,False,True,0.0,0,"Meta-Genesis, fully rewritten Meta-Genesis Axiom Appendix, →, Lemma, Axiom",Bk410bt,"definitive, low-uncertainty"
GEN2-6536,genesis-2/meta-genesis-scale-topos-compatibility-lemma::appendix-a-the-axioms-of-meta-genesis-revised::fully-cross-referenced-with-the-topos-embedding-lemma::b1,***Fully cross-referenced with the Topos Embedding Lemma***,False,,0,0,False,0.0,False,False,True,0.0,0,,Bk081cb,"definitive, low-uncertainty"
GEN2-6537,genesis-2/meta-genesis-scale-topos-compatibility-lemma::appendix-a-the-axioms-of-meta-genesis-revised::a0-overview::b1,**A.0 Overview**,False,,0,0,True,0.0,False,False,True,0.0,0,"Meta-Genesis, δ-geometry, Meta-Math, Υ, δ",Bk538mg,"proof, definitive, low-uncertainty"
GEN2-6538,genesis-2/meta-genesis-scale-topos-compatibility-lemma::a1-primitive-objects-of-meta-genesis::axiom-a1-zero-state-ψ₀::b1,**Axiom A1 (Zero-State Ψ₀).**,False,,0,0,True,0.0,True,False,False,0.6,0,"Ψ, ∈, σ, no internal morphisms except the identity, State",Bk086te,conflicted
GEN2-6539,genesis-2/meta-genesis-scale-topos-compatibility-lemma::a1-primitive-objects-of-meta-genesis::axiom-a2-not-axiom-necessity-of-non-identity::b1,**Axiom A2 (NOT Axiom — Necessity of Non-Identity).**,False,,0,0,True,0.16,False,False,False,0.3,0,"η, Ψ, →, Lemma, δ",Bk930te,
GEN2-6540,genesis-2/meta-genesis-scale-topos-compatibility-lemma::a1-primitive-objects-of-meta-genesis::axiom-a3-first-deviation-δψ₀::b1,**Axiom A3 (First Deviation δΨ₀).**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, Ψ, minimal structure necessary for adjacency, Φ, δ-generation",Bk400to,"definitive, low-uncertainty"
GEN2-6541,genesis-2/meta-genesis-scale-topos-compatibility-lemma::a2-deviational-structure::axiom-a4-δ-generation::b1,**Axiom A4 (δ-Generation).**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, Φ, δX, σ, Left-exactness under Φ",Bk586fa,"definitive, low-uncertainty"
GEN2-6542,genesis-2/meta-genesis-scale-topos-compatibility-lemma::a2-deviational-structure::axiom-a5-iterated-deviations::b1,**Axiom A5 (Iterated Deviations).**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, Ψ, →, δn, η",Bk937dd,"definitive, low-uncertainty"
GEN2-6543,genesis-2/meta-genesis-scale-topos-compatibility-lemma::a3-emergent-adjacency::axiom-a6-adjacency-operators-αᵢ::b1,**Axiom A6 (Adjacency Operators αᵢ).**,False,,0,0,True,0.0,False,False,True,0.0,0,"α, Lemma, Φ, natural automorphism of sheaves, →",Bk119eg,"definitive, low-uncertainty"
GEN2-6544,genesis-2/meta-genesis-scale-topos-compatibility-lemma::a3-emergent-adjacency::axiom-a7-genesis-states-gₖ::b1,**Axiom A7 (Genesis States Gₖ).**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, Φ, ≤, sheaf-theoretic adjacency, α",Bk848gs,"definitive, low-uncertainty"
GEN2-6545,genesis-2/meta-genesis-scale-topos-compatibility-lemma::a4-structural-axioms::axiom-a8-cartesian-structure::b1,**Axiom A8 (Cartesian Structure).**,False,,0,0,True,0.0,False,False,True,0.0,0,"Φ, Lemma, δ, ∈, δ-sheafification",Bk479cc,"definitive, low-uncertainty"
GEN2-6546,genesis-2/meta-genesis-scale-topos-compatibility-lemma::a4-structural-axioms::axiom-a9-no-internal-hom::b1,**Axiom A9 (No Internal Hom).**,False,,0,0,True,0.16,False,False,False,0.3,0,"∃, ∈, Φ, σ, potentiality",Bk109nc,
GEN2-6547,genesis-2/meta-genesis-scale-topos-compatibility-lemma::a5-topos-compatibility-axiom::axiom-a10-embedding-axiom::b1,**Axiom A10 (Embedding Axiom).**,False,,0,0,True,0.16,True,False,False,0.6,0,"Φ, σ, Meta-Genesis, δ, Adjacency",Bk108te,conflicted
GEN2-6548,genesis-2/meta-genesis-scale-topos-compatibility-lemma::a6-physical-interpretation::axiom-a11-operator-free-zero::b1,**Axiom A11 (Operator-Free Zero).**,False,,0,0,True,0.16,False,False,False,0.3,0,"Ψ, Φ, Π, δ-structure, δ",Bk905pm,
GEN2-6549,genesis-2/meta-genesis-scale-topos-compatibility-lemma::a6-physical-interpretation::axiom-a12-deviation-as-origin-of-physics::b1,**Axiom A12 (Deviation as Origin of Physics).**,False,,0,0,True,0.16,False,False,True,0.0,0,"δ-geometry, δ, Theorem, Π, Φ",Bk180ec,"definitive, low-uncertainty"
GEN2-6550,genesis-2/meta-genesis-scale-topos-compatibility-lemma::a7-the-complete-meta-genesis-axiom-list-condensed::b1,**A.7 The Complete Meta-Genesis Axiom List (Condensed)**,False,,0,0,True,0.0,False,False,False,0.3,0,"δ, Adjacency, Deviation, Ψ, Zero-state is operator-free",Bk001a,"A10, A6, A11, A2, A1, A8, A7, A12, A3, A4, A5, A9"
GEN2-6551,genesis-2/meta-genesis-scale-topos-compatibility-lemma::would-you-like-the-following::b1,**Would you like the following?**,False,,0,0,True,0.0,False,False,True,0.0,0,"Meta-Math, Git-ready Markdown version, topos-compatible, How Nothing Becomes Everything, plain-English",Bk480ag,"definitive, low-uncertainty"
GEN2-6552,genesis-2/meta-genesis-scale-topos-compatibility-lemma::would-you-like-the-following::you-said::b1,**You said:**,False,,0,0,False,0.0,False,False,True,0.0,0,,Bk254ni,"definitive, low-uncertainty"
GEN2-6553,genesis-2/meta-genesis-scale-topos-compatibility-lemma::would-you-like-the-following::you-said::chatgpt-said::b1,**ChatGPT said:**,False,,0,0,False,0.0,True,False,False,0.6,0,,Bk626bt,conflicted
GEN2-6554,genesis-2/meta-genesis-scale-topos-compatibility-lemma::a-narrative-intuitive-physics-explanation::how-meta-genesis-scale-topos-δ-geometry-classical-physics-actually-works::b1,***How “Meta-Genesis → Scale-Topos → δ-Geometry → Classical Physics” actually works***,False,,0,0,False,0.0,False,False,True,0.0,0,,Bk081cb,"definitive, low-uncertainty"
GEN2-6555,genesis-2/meta-genesis-scale-topos-compatibility-lemma::a-narrative-intuitive-physics-explanation::1-begin-with-nothing-literally-nothing::b1,**1\. Begin With Nothing — Literally Nothing**,False,,0,0,False,0.08,False,False,False,0.3,0,,Bk473it,
GEN2-6556,genesis-2/meta-genesis-scale-topos-compatibility-lemma::a-narrative-intuitive-physics-explanation::1-begin-with-nothing-literally-nothing::ψ₀-the-zero-state::b1,**Ψ₀ — the Zero-State**,False,,0,0,True,0.16,False,True,False,0.5,0,"Axiom, Ψ, Ψ₀, deviation",Bk523hd,ambiguous
GEN2-6557,genesis-2/meta-genesis-scale-topos-compatibility-lemma::a-narrative-intuitive-physics-explanation::2-the-first-flicker-of-something-δψ₀::b1,**2\. The First Flicker of Something: δΨ₀**,False,,0,0,True,0.16,False,True,False,0.5,0,"Deviation, δ, State, not-quite-the-same, Ψ",Bk614tm,"qualified, ambiguous"
GEN2-6558,genesis-2/meta-genesis-scale-topos-compatibility-lemma::a-narrative-intuitive-physics-explanation::3-pure-potential-not-yet-physical-meta-genesis::b1,"**3\. Pure Potential, Not Yet Physical: Meta-Genesis**",False,,0,0,True,0.24,False,False,False,0.3,0,"Ψ, Meta-Genesis, δ, tree of differences",Bk790ts,
GEN2-6559,genesis-2/meta-genesis-scale-topos-compatibility-lemma::a-narrative-intuitive-physics-explanation::4-emerging-adjacency-the-birth-of-geometry::b1,**4\. Emerging Adjacency — The Birth of Geometry**,False,,0,0,False,0.16,True,True,False,0.6,0,"Adjacency, Meta-Genesis, Genesis states",Bk175oy,"conflicted, ambiguous"
GEN2-6560,genesis-2/meta-genesis-scale-topos-compatibility-lemma::a-narrative-intuitive-physics-explanation::5-δ-geometry-when-potential-condenses-into-structure::b1,**5\. δ-Geometry — When Potential Condenses into Structure**,False,,0,0,True,0.24,False,False,False,0.3,0,"δ-geometry, δ, δ-spectrum, physics-like, proto-energy",Bk014oa,
GEN2-6561,genesis-2/meta-genesis-scale-topos-compatibility-lemma::a-narrative-intuitive-physics-explanation::6-the-scale-topos-the-universe-learns-to-organize-itself::b1,**6\. The Scale-Topos — The Universe Learns to Organize Itself**,False,,0,0,True,0.0,True,False,False,0.6,0,"Deviation, Adjacency, pre-spacetime, δ-amplitudes, δ",Bk656ne,conflicted
GEN2-6562,genesis-2/meta-genesis-scale-topos-compatibility-lemma::a-narrative-intuitive-physics-explanation::6-the-scale-topos-the-universe-learns-to-organize-itself::it-becomes-a-scale-topos::b1,**It becomes a Scale-Topos.**,False,,0,0,False,0.16,False,True,False,0.5,0,"Scale-Topos, The Scale",Bk183md,ambiguous
GEN2-6563,genesis-2/meta-genesis-scale-topos-compatibility-lemma::a-narrative-intuitive-physics-explanation::7-the-projection-δ-riemann-geometry::b1,**7\. The Projection: δ → Riemann Geometry**,False,,0,0,False,0.0,False,False,True,0.0,0,,Bk206ny,"definitive, low-uncertainty"
GEN2-6564,genesis-2/meta-genesis-scale-topos-compatibility-lemma::a-narrative-intuitive-physics-explanation::7-the-projection-δ-riemann-geometry::the-δ-spectrum-at-each-point-contains-enough-information-to-form-a-metric::b1,**The δ-spectrum at each point contains enough information to *form a metric.***,False,,0,0,True,0.16,False,False,False,0.3,0,"δ-geometry, δ, the macroscopic imprint of the deviation hierarchy, Π, →",Bk136st,
GEN2-6565,genesis-2/meta-genesis-scale-topos-compatibility-lemma::8-the-story-in-one-sentence::b1,**8\. The Story in One Sentence**,False,,0,0,False,0.0,False,False,False,0.3,0,no-thing,Bk953rb,
GEN2-6566,genesis-2/meta-genesis-scale-topos-compatibility-lemma::9-the-story-in-even-simpler-language::b1,**9\. The Story in Even Simpler Language**,False,,0,0,False,0.0,False,False,False,0.3,0,"Deviation, Adjacency, not-nothing",Bk884yw,
